Province,Year,Month,Tourism_Type,Income(Million Baht),Tourism_Amount,Province_EN
สุโขทัย,2024,8,ไทย,169.16,"69,329",Sukhothai
สุโขทัย,2024,8,ต่างชาติ,105.31,"32,024",Sukhothai
สุโขทัย,2024,9,ไทย,172.99,"70,896",Sukhothai
สุโขทัย,2024,9,ต่างชาติ,60.92,"18,528",Sukhothai
สุโขทัย,2024,10,ไทย,233.61,"92,837",Sukhothai
สุโขทัย,2024,10,ต่างชาติ,95.53,"29,920",Sukhothai
สุโขทัย,2024,11,ไทย,251.09,"99,783",Sukhothai
สุโขทัย,2024,11,ต่างชาติ,109.64,"34,339",Sukhothai
สุโขทัย,2024,12,ไทย,289.02,"114,862",Sukhothai
สุโขทัย,2024,12,ต่างชาติ,99.66,"31,210",Sukhothai
อุตรดิตถ์,2024,1,ไทย,201.81,"100,334",Uttaradit
อุตรดิตถ์,2024,1,ต่างชาติ,1.64,812,Uttaradit
อุตรดิตถ์,2024,2,ไทย,187.71,"93,328",Uttaradit
อุตรดิตถ์,2024,2,ต่างชาติ,1.52,751,Uttaradit
อุตรดิตถ์,2024,3,ไทย,194.19,"96,547",Uttaradit
อุตรดิตถ์,2024,3,ต่างชาติ,1.44,713,Uttaradit
อุตรดิตถ์,2024,4,ไทย,176.75,"83,873",Uttaradit
อุตรดิตถ์,2024,4,ต่างชาติ,1.07,573,Uttaradit
อุตรดิตถ์,2024,5,ไทย,171.98,"81,607",Uttaradit
อุตรดิตถ์,2024,5,ต่างชาติ,0.89,476,Uttaradit
อุตรดิตถ์,2024,6,ไทย,177.86,"84,392",Uttaradit
อุตรดิตถ์,2024,6,ต่างชาติ,0.75,409,Uttaradit
อุตรดิตถ์,2024,7,ไทย,203.29,"91,366",Uttaradit
อุตรดิตถ์,2024,7,ต่างชาติ,1.28,699,Uttaradit
อุตรดิตถ์,2024,8,ไทย,190.71,"85,713",Uttaradit
อุตรดิตถ์,2024,8,ต่างชาติ,1.11,604,Uttaradit
อุตรดิตถ์,2024,9,ไทย,175.05,"78,667",Uttaradit
อุตรดิตถ์,2024,9,ต่างชาติ,0.96,535,Uttaradit
อุตรดิตถ์,2024,10,ไทย,186.11,"90,277",Uttaradit
อุตรดิตถ์,2024,10,ต่างชาติ,1.13,542,Uttaradit
อุตรดิตถ์,2024,11,ไทย,210.19,"101,957",Uttaradit
อุตรดิตถ์,2024,11,ต่างชาติ,1.43,688,Uttaradit
อุตรดิตถ์,2024,12,ไทย,237.10,"115,011",Uttaradit
อุตรดิตถ์,2024,12,ต่างชาติ,1.77,852,Uttaradit
อุทัยธานี,2024,1,ไทย,152.10,"90,625",Uthai Thani
อุทัยธานี,2024,1,ต่างชาติ,0.40,160,Uthai Thani
อุทัยธานี,2024,2,ไทย,140.17,"83,517",Uthai Thani
อุทัยธานี,2024,2,ต่างชาติ,0.30,119,Uthai Thani
อุทัยธานี,2024,3,ไทย,134.00,"79,843",Uthai Thani
อุทัยธานี,2024,3,ต่างชาติ,0.29,111,Uthai Thani
อุทัยธานี,2024,4,ไทย,138.01,"79,558",Uthai Thani
อุทัยธานี,2024,4,ต่างชาติ,0.34,139,Uthai Thani
อุทัยธานี,2024,5,ไทย,139.04,"80,151",Uthai Thani
อุทัยธานี,2024,5,ต่างชาติ,0.25,102,Uthai Thani
อุทัยธานี,2024,6,ไทย,133.37,"76,877",Uthai Thani
อุทัยธานี,2024,6,ต่างชาติ,0.27,113,Uthai Thani
อุทัยธานี,2024,7,ไทย,156.74,"90,784",Uthai Thani
อุทัยธานี,2024,7,ต่างชาติ,0.42,178,Uthai Thani
อุทัยธานี,2024,8,ไทย,144.52,"83,707",Uthai Thani
อุทัยธานี,2024,8,ต่างชาติ,0.48,206,Uthai Thani
อุทัยธานี,2024,9,ไทย,131.54,"76,195",Uthai Thani
อุทัยธานี,2024,9,ต่างชาติ,0.46,194,Uthai Thani
อุทัยธานี,2024,10,ไทย,166.51,"88,355",Uthai Thani
อุทัยธานี,2024,10,ต่างชาติ,0.60,233,Uthai Thani
อุทัยธานี,2024,11,ไทย,170.21,"90,316",Uthai Thani
อุทัยธานี,2024,11,ต่างชาติ,0.79,306,Uthai Thani
อุทัยธานี,2024,12,ไทย,197.42,"104,757",Uthai Thani
อุทัยธานี,2024,12,ต่างชาติ,0.65,247,Uthai Thani
กาฬสินธุ์,2024,1,ไทย,107.80,"73,011",Kalasin
กาฬสินธุ์,2024,1,ต่างชาติ,2.88,917,Kalasin
กาฬสินธุ์,2024,2,ไทย,126.81,"85,887",Kalasin
กาฬสินธุ์,2024,2,ต่างชาติ,5.38,"1,715",Kalasin
กาฬสินธุ์,2024,3,ไทย,106.05,71810,Kalasin
กาฬสินธุ์,2024,3,ต่างชาติ,3.95,"1,257",Kalasin
กาฬสินธุ์,2024,4,ไทย,303.17,235289,Kalasin
กาฬสินธุ์,2024,4,ต่างชาติ,7.17,"3,529",Kalasin
กาฬสินธุ์,2024,5,ไทย,286.82,"222,602",Kalasin
กาฬสินธุ์,2024,5,ต่างชาติ,9.10,"4,479",Kalasin
กาฬสินธุ์,2024,6,ไทย,267.75,207795,Kalasin
กาฬสินธุ์,2024,6,ต่างชาติ,8.88,4367,Kalasin
กาฬสินธุ์,2024,7,ไทย,323.86,251966,Kalasin
กาฬสินธุ์,2024,7,ต่างชาติ,9.11,4485,Kalasin
กาฬสินธุ์,2024,8,ไทย,295.91,230217,Kalasin
กาฬสินธุ์,2024,8,ต่างชาติ,7.65,3769,Kalasin
กาฬสินธุ์,2024,9,ไทย,272.09,"211,689",Kalasin
กาฬสินธุ์,2024,9,ต่างชาติ,7.72,"3,791",Kalasin
กาฬสินธุ์,2024,10,ไทย,336.98,"239,985",Kalasin
กาฬสินธุ์,2024,10,ต่างชาติ,9.79,"3,984",Kalasin
กาฬสินธุ์,2024,11,ไทย,356.94,"254,201",Kalasin
กาฬสินธุ์,2024,11,ต่างชาติ,9.57,"3,892",Kalasin
กาฬสินธุ์,2024,12,ไทย,388.79,"276,897",Kalasin
กาฬสินธุ์,2024,12,ต่างชาติ,10.21,"4,158",Kalasin
ขอนแก่น,2024,1,ไทย,"1,304.27","422,801",Khon Kaen
ขอนแก่น,2024,1,ต่างชาติ,33.75,"11,187",Khon Kaen
ขอนแก่น,2024,2,ไทย,"1,216.43","394,326",Khon Kaen
ขอนแก่น,2024,2,ต่างชาติ,28.47,"9,436",Khon Kaen
ขอนแก่น,2024,3,ไทย,"1,172.83",380188,Khon Kaen
ขอนแก่น,2024,3,ต่างชาติ,27.52,"9,122",Khon Kaen
ขอนแก่น,2024,4,ไทย,"1,406.20",440562,Khon Kaen
ขอนแก่น,2024,4,ต่างชาติ,37.22,"10,686",Khon Kaen
ขอนแก่น,2024,5,ไทย,"1,282.61","401,842",Khon Kaen
ขอนแก่น,2024,5,ต่างชาติ,33.07,"9,496",Khon Kaen
ขอนแก่น,2024,6,ไทย,"1,148.02",359673,Khon Kaen
ขอนแก่น,2024,6,ต่างชาติ,31.45,9027,Khon Kaen
ขอนแก่น,2024,7,ไทย,"1,345.65",369703,Khon Kaen
ขอนแก่น,2024,7,ต่างชาติ,34.67,9934,Khon Kaen
ขอนแก่น,2024,8,ไทย,"1,278.73",351318,Khon Kaen
ขอนแก่น,2024,8,ต่างชาติ,32.92,9433,Khon Kaen
ขอนแก่น,2024,9,ไทย,"1,215.48","333,942",Khon Kaen
ขอนแก่น,2024,9,ต่างชาติ,35.20,"10,089",Khon Kaen
ขอนแก่น,2024,10,ไทย,"1,104.05","338,354",Khon Kaen
ขอนแก่น,2024,10,ต่างชาติ,31.00,"10,190",Khon Kaen
ขอนแก่น,2024,11,ไทย,"1,150.12","352,472",Khon Kaen
ขอนแก่น,2024,11,ต่างชาติ,30.31,"9,964",Khon Kaen
ขอนแก่น,2024,12,ไทย,"1,361.88","417,371",Khon Kaen
ขอนแก่น,2024,12,ต่างชาติ,34.61,"11,375",Khon Kaen
นครพนม,2024,1,ไทย,301.32,"181,805",Nakhon Phanom
นครพนม,2024,1,ต่างชาติ,24.06,"14,436",Nakhon Phanom
นครพนม,2024,2,ไทย,304.44,"183,691",Nakhon Phanom
นครพนม,2024,2,ต่างชาติ,37.76,"22,658",Nakhon Phanom
นครพนม,2024,3,ไทย,281.54,169871,Nakhon Phanom
นครพนม,2024,3,ต่างชาติ,20.42,"12,244",Nakhon Phanom
นครพนม,2024,4,ไทย,334.92,182520,Nakhon Phanom
นครพนม,2024,4,ต่างชาติ,30.82,"15,433",Nakhon Phanom
นครพนม,2024,5,ไทย,313.13,"170,644",Nakhon Phanom
นครพนม,2024,5,ต่างชาติ,28.49,"14,268",Nakhon Phanom
นครพนม,2024,6,ไทย,301.02,164041,Nakhon Phanom
นครพนม,2024,6,ต่างชาติ,27.65,13844,Nakhon Phanom
นครพนม,2024,7,ไทย,372.77,190422,Nakhon Phanom
นครพนม,2024,7,ต่างชาติ,27.19,12190,Nakhon Phanom
นครพนม,2024,8,ไทย,325.13,166083,Nakhon Phanom
นครพนม,2024,8,ต่างชาติ,22.16,9936,Nakhon Phanom
นครพนม,2024,9,ไทย,311.21,"158,974",Nakhon Phanom
นครพนม,2024,9,ต่างชาติ,25.20,"11,299",Nakhon Phanom
นครพนม,2024,10,ไทย,344.58,"177,251",Nakhon Phanom
นครพนม,2024,10,ต่างชาติ,40.60,"15,443",Nakhon Phanom
นครพนม,2024,11,ไทย,319.90,"164,555",Nakhon Phanom
นครพนม,2024,11,ต่างชาติ,40.27,"15,317",Nakhon Phanom
นครพนม,2024,12,ไทย,349.59,"179,834",Nakhon Phanom
นครพนม,2024,12,ต่างชาติ,40.50,"15,404",Nakhon Phanom
บึงกาฬ,2024,1,ไทย,120.34,"72,354",Bueng Kan
บึงกาฬ,2024,1,ต่างชาติ,6.16,"2,815",Bueng Kan
บึงกาฬ,2024,2,ไทย,105.67,"63,536",Bueng Kan
บึงกาฬ,2024,2,ต่างชาติ,5.68,"2,598",Bueng Kan
บึงกาฬ,2024,3,ไทย,136.36,81984,Bueng Kan
บึงกาฬ,2024,3,ต่างชาติ,5.33,"2,431",Bueng Kan
บึงกาฬ,2024,4,ไทย,134.05,74202,Bueng Kan
บึงกาฬ,2024,4,ต่างชาติ,7.49,"3,320",Bueng Kan
บึงกาฬ,2024,5,ไทย,124.06,"68,671",Bueng Kan
บึงกาฬ,2024,5,ต่างชาติ,6.07,"2,691",Bueng Kan
บึงกาฬ,2024,6,ไทย,151.94,84106,Bueng Kan
บึงกาฬ,2024,6,ต่างชาติ,6.06,2691,Bueng Kan
บึงกาฬ,2024,7,ไทย,146.46,77537,Bueng Kan
บึงกาฬ,2024,7,ต่างชาติ,6.99,3028,Bueng Kan
บึงกาฬ,2024,8,ไทย,143.40,75917,Bueng Kan
บึงกาฬ,2024,8,ต่างชาติ,6.55,2834,Bueng Kan
บึงกาฬ,2024,9,ไทย,129.91,"68,783",Bueng Kan
บึงกาฬ,2024,9,ต่างชาติ,5.71,"2,470",Bueng Kan
บึงกาฬ,2024,10,ไทย,151.27,"77,817",Bueng Kan
บึงกาฬ,2024,10,ต่างชาติ,7.45,"2,927",Bueng Kan
บึงกาฬ,2024,11,ไทย,134.64,"69,263",Bueng Kan
บึงกาฬ,2024,11,ต่างชาติ,7.57,"2,977",Bueng Kan
บึงกาฬ,2024,12,ไทย,158.32,"81,443",Bueng Kan
บึงกาฬ,2024,12,ต่างชาติ,8.40,"3,306",Bueng Kan
มหาสารคาม,2024,1,ไทย,97.36,"57,563",Maha Sarakham
มหาสารคาม,2024,1,ต่างชาติ,2.68,971,Maha Sarakham
มหาสารคาม,2024,2,ไทย,90.67,"53,609",Maha Sarakham
มหาสารคาม,2024,2,ต่างชาติ,2.39,866,Maha Sarakham
มหาสารคาม,2024,3,ไทย,88.06,52066,Maha Sarakham
มหาสารคาม,2024,3,ต่างชาติ,2.45,892,Maha Sarakham
มหาสารคาม,2024,4,ไทย,132.59,74084,Maha Sarakham
มหาสารคาม,2024,4,ต่างชาติ,3.06,940,Maha Sarakham
มหาสารคาม,2024,5,ไทย,122.99,68716,Maha Sarakham
มหาสารคาม,2024,5,ต่างชาติ,2.79,858,Maha Sarakham
มหาสารคาม,2024,6,ไทย,115.56,64559,Maha Sarakham
มหาสารคาม,2024,6,ต่างชาติ,2.62,810,Maha Sarakham
มหาสารคาม,2024,7,ไทย,92.38,43567,Maha Sarakham
มหาสารคาม,2024,7,ต่างชาติ,3.30,944,Maha Sarakham
มหาสารคาม,2024,8,ไทย,98.76,46575,Maha Sarakham
มหาสารคาม,2024,8,ต่างชาติ,2.73,782,Maha Sarakham
มหาสารคาม,2024,9,ไทย,85.58,"40,358",Maha Sarakham
มหาสารคาม,2024,9,ต่างชาติ,2.68,772,Maha Sarakham
มหาสารคาม,2024,10,ไทย,88.51,"46,986",Maha Sarakham
มหาสารคาม,2024,10,ต่างชาติ,2.32,905,Maha Sarakham
มหาสารคาม,2024,11,ไทย,90.99,"48,298",Maha Sarakham
มหาสารคาม,2024,11,ต่างชาติ,3.19,"1,241",Maha Sarakham
มหาสารคาม,2024,12,ไทย,101.75,"54,007",Maha Sarakham
มหาสารคาม,2024,12,ต่างชาติ,2.57,"1,006",Maha Sarakham
เลย,2024,1,ไทย,478.78,"203,465",Loei
เลย,2024,1,ต่างชาติ,12.61,"2,875",Loei
เลย,2024,2,ไทย,432.37,"183,743",Loei
เลย,2024,2,ต่างชาติ,11.40,"2,599",Loei
เลย,2024,3,ไทย,415.91,176746,Loei
เลย,2024,3,ต่างชาติ,10.30,"2,349",Loei
เลย,2024,4,ไทย,423.96,178412,Loei
เลย,2024,4,ต่างชาติ,13.16,"3,027",Loei
เลย,2024,5,ไทย,394.49,"166,011",Loei
เลย,2024,5,ต่างชาติ,9.99,"2,298",Loei
เลย,2024,6,ไทย,407.58,171521,Loei
เลย,2024,6,ต่างชาติ,11.02,2532,Loei
เลย,2024,7,ไทย,493.48,201598,Loei
เลย,2024,7,ต่างชาติ,11.77,2505,Loei
เลย,2024,8,ไทย,449.10,183465,Loei
เลย,2024,8,ต่างชาติ,12.09,2573,Loei
เลย,2024,9,ไทย,405.61,"165,695",Loei
เลย,2024,9,ต่างชาติ,10.30,"2,193",Loei
เลย,2024,10,ไทย,481.87,"193,287",Loei
เลย,2024,10,ต่างชาติ,12.88,"3,243",Loei
เลย,2024,11,ไทย,506.25,"203,068",Loei
เลย,2024,11,ต่างชาติ,15.16,"3,816",Loei
เลย,2024,12,ไทย,529.84,"212,531",Loei
เลย,2024,12,ต่างชาติ,15.54,"3,915",Loei
สกลนคร,2024,1,ไทย,288.83,"168,921",Sakon Nakhon
สกลนคร,2024,1,ต่างชาติ,3.95,"1,356",Sakon Nakhon
สกลนคร,2024,2,ไทย,274.70,"160,657",Sakon Nakhon
สกลนคร,2024,2,ต่างชาติ,3.76,"1,289",Sakon Nakhon
สกลนคร,2024,3,ไทย,264.13,154470,Sakon Nakhon
สกลนคร,2024,3,ต่างชาติ,4.31,"1,480",Sakon Nakhon
สกลนคร,2024,4,ไทย,273.04,152514,Sakon Nakhon
สกลนคร,2024,4,ต่างชาติ,4.21,"1,549",Sakon Nakhon
สกลนคร,2024,5,ไทย,257.68,"143,933",Sakon Nakhon
สกลนคร,2024,5,ต่างชาติ,4.09,"1,503",Sakon Nakhon
สกลนคร,2024,6,ไทย,267.26,149288,Sakon Nakhon
สกลนคร,2024,6,ต่างชาติ,4.38,1613,Sakon Nakhon
สกลนคร,2024,7,ไทย,275.16,162623,Sakon Nakhon
สกลนคร,2024,7,ต่างชาติ,6.47,2031,Sakon Nakhon
สกลนคร,2024,8,ไทย,244.84,144703,Sakon Nakhon
สกลนคร,2024,8,ต่างชาติ,6.85,2150,Sakon Nakhon
สกลนคร,2024,9,ไทย,217.81,"128,729",Sakon Nakhon
สกลนคร,2024,9,ต่างชาติ,6.76,"2,120",Sakon Nakhon
สกลนคร,2024,10,ไทย,268.48,"154,647",Sakon Nakhon
สกลนคร,2024,10,ต่างชาติ,5.85,"1,884",Sakon Nakhon
สกลนคร,2024,11,ไทย,233.14,"134,287",Sakon Nakhon
สกลนคร,2024,11,ต่างชาติ,5.31,"1,711",Sakon Nakhon
สกลนคร,2024,12,ไทย,310.23,"178,684",Sakon Nakhon
สกลนคร,2024,12,ต่างชาติ,6.49,"2,091",Sakon Nakhon
หนองคาย,2024,1,ไทย,458.73,"209,913",Nong Khai
หนองคาย,2024,1,ต่างชาติ,163.64,"78,690",Nong Khai
หนองคาย,2024,2,ไทย,449.56,"205,720",Nong Khai
หนองคาย,2024,2,ต่างชาติ,150.94,"72,585",Nong Khai
หนองคาย,2024,3,ไทย,471.53,215768,Nong Khai
หนองคาย,2024,3,ต่างชาติ,153.26,"73,692",Nong Khai
หนองคาย,2024,4,ไทย,600.18,232297,Nong Khai
หนองคาย,2024,4,ต่างชาติ,242.05,"107,108",Nong Khai
หนองคาย,2024,5,ไทย,553.88,"214,373",Nong Khai
หนองคาย,2024,5,ต่างชาติ,231.15,"102,289",Nong Khai
หนองคาย,2024,6,ไทย,526.18,203657,Nong Khai
หนองคาย,2024,6,ต่างชาติ,217.67,96321,Nong Khai
หนองคาย,2024,7,ไทย,495.81,204867,Nong Khai
หนองคาย,2024,7,ต่างชาติ,246.74,104061,Nong Khai
หนองคาย,2024,8,ไทย,482.12,199211,Nong Khai
หนองคาย,2024,8,ต่างชาติ,245.43,103508,Nong Khai
